id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo;
23785,25380,I-1,DENTAL J&L,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ALFREDO MENDIOLA NÚMERO 3623 PISO 2 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06424437,-11.99241707,1297;
23786,25381,I-1,CIO CONSULTORIO INTEGRAL ODONTOLOGICO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ANTUNEZ DE MAYOLO NÚMERO 1470 PISO 2 URBANIZACIÓN LOS PINARES DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08124287,-11.99548019,1297;
23787,25382,SD,HAKAEM LABORATORIO CLINICO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA HONORIO DELGADO NÚMERO 143 A PISO 3 URBANIZACIÓN INGENIERIA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0528648,-12.0193706,1315;
23946,25546,I-1,ODONTHOPOLIS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA MEXICO NÚMERO 523 PISO 2 URBANIZACIÓN SANTA ISOLINA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06067301,-11.95544703,1290;
23950,25550,I-1,DENTO SONRISAS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ANTUNEZ DE MAYOLO NÚMERO 1226 PISO 2 DEPARTAMENTO 203 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07779086,-11.99508139,1297;
"23953,25553,I-1,CONSULTORIO DENTAL DYODENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA GUILLERMO DE LA FUENTE 101 2 1 1 URBANIZACION SANTA LUZMILA CRUCE DE GUILLERMO DE LA FUENTE CON  GERARDO UNGER . PARADERO CRUCERO ";
6862,6886,I-3,SANTIAGO APOSTOL,LIMA DIRIS NORTE,TUPAC AMARU,JIRÓN JR DOS DE MAYO CUADRA 7 S/N S/N JR DOS DE MAYO CUADRA 7 S/N COMAS LIMA LIMA,-77.0433316,-11.9569237,1290;
8865,9163,I-3,POLICLINICO PUENTE PIEDRA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. BUENOS AIRES 652 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0801408,-11.8628584,1305;
"8976,9274,I-3,POLICLINICO FIORI,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""OTROS DISTRITO DE SAN MARTIN DE PORRES CENTRO COMERCIAL FIORI BLOCK """"C"""" - KM 13.5 PANAMERICANA NORTE DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0592689,-12.0099265,1315";
9343,9641,II-E,CLINICA MUNDO SALUD SAC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CARLOS IZAGUIRRE NO 1234 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.076977,-11.9914139,1297;
9589,9887,I-3,POLICLINICO SANTA ROSA DE LIMA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. JOSE MARIA CORDOVA Nº 3684 URB. CONDEVILLA SR. DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0849055,-12.0199432,1315;
9609,9907,I-2,OFTALMIC LASER,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CARLOS IZAGUIRRE Nº 752 (ANTES Nº 746) URB. LAS PALMERAS DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07005537,-11.9907025,1297;
10082,10384,I-2,OFTALMIC LASER,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. PERU Nº 3428 1ER PISO URB PERU DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08450819,-12.03082456,1315;
10107,10409,I-2,ENFERMERÍA MILITAR DE LA 1RA BRIGADA MULTIPROPÓSITO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ELESPURU S/N CUARTEL CASTILLA FUERTE HOYOS RUBIO- RIMAC NÚMERO S/N DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,-77.044228,-12.0282877,1308;
10146,10448,I-1,CONSULTORIO ODONTOLOGICO VALVERDENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR.ALFONSO UGARTE N°366 TERCER PISO URB INGENIERIA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0554321,-12.024105,1315;
10164,10466,SD,CEDINEC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,PASAJE PSJE. LOBITOS 451 URB. PERU DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.09004051,-12.0295565,1315;
10415,10717,I-1,DOCTOR SONRISA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA CARLOS IZAGUIRRE NÚMERO 691 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.068366,-11.9909582,1297;
10428,10730,I-2,ASOCIACION CULTURAL JOHANNES GUTENBERG,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE CALLE LAS HUACAS FUNDO CHACRA CERRO LOTE 155 COMAS DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0590846,-12.0685383,1290;
11199,11504,I-3,DENTILANDIA  KIDS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. UNIVERSITARIA NORTE 7714 2DO. PISO URB. SAN AGUSTIN DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0549798,-11.9330888,1290;
11347,11654,I-1,MORALES SABOGAL JOSE IGNACIO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE CHARLES SUTTON 240 URB INGENIERIA,-77.0553903,-12.02860678,1315;
11907,12216,I-1,CONSULTORIO OBSTETRICO NIÑO JESUS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CARLOS IZAGUIRRE Nº 710  2DO  PISO DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0695164,-11.9906182,1297;
12769,13089,I-2,SANIDAD DE LA ESCUELA DE SUPERVIVENCIA EN EL MAR - SANIDAD ESMAR FAP,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR ABTAO S/N (INTERIOR CENTRO RECREACIONAL FAP) S/N JR ABTAO S/N (INTERIOR CENTRO RECREACIONAL FAP) ANCON LIMA LIMA,-77.1255055,-11.7099743,1282;
"13004,13329,I-3,ROAL LABORATORIOS S.A.C,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""CALLE CALLE 18, MZ 7 LOTE 23 AAHH LAURA CALLER IBERICO, ZONA 5 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.077756,-11.9705363,1297";
13371,13699,I-3,CENTRO DENTAL ORE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. ALCAZAR 957 1ER PISO DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0344339,-12.026285,1308;
13400,13728,I-1,CENTER FAMILY DENT CONSULTORIO DENTAL,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV CARLOS IZAGUIRRE 725 URB MERCURIO 1ERA ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0692183,-11.9910857,1297;
13506,13834,SD,CENTRO DE REHABILITACION INFANTIL -  ARIE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. GUILLERMO DE LA FUENTE MZ Q1 1º Y 2º PISO URB STA LUZMILA ESQUINA CON JR. MARIANO ANGULO AV. GUILLERMO DE LA FUENTE MZ Q1 1º Y 2º PISO URB STA LUZMILA ESQUINA CON JR. MARIANO ANGULO COMAS LIMA LIMA,-77.06391131,-11.94175967,1290;
14216,14552,I-3,MEDSALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV ALFREDO MENDIOLA 241 2DO PISO - URB INGENIERIA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05809808,-12.02939254,1315;
14419,14855,I-2,CONSULTORIO  DE DIAGNÓSTICO GINECÓLOGO-OBSTETRICO DON BOSCO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV ALFREDO MENDIOLA 3759. 2DO PISO DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0643987,-11.9908473,1297;
15186,15635,I-1,CONSULTORIO DENTAL DRS AVILA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV TUPAC AMARU 1091 OF 202 URB HUAQUILLAY DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05262984,-11.95569069,1290;
15528,15983,I-1,ARTE ORAL,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JIRON AREQUIPA 354 (EX AV ESPAÑA) 2DO PISO - ALT KM 11 AV TUPAC AMARU DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0445634,-11.9314629,1290;
15752,16287,I-2,MEDILAB EXPRESS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV LOS ALISOS 753 URB MICAELA BASTIDAS DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07057572,-11.98415107,1297;
15974,16510,I-3,POLICLINICO MONSERRAT CARABAYLLO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.CONDORCANQUI 474 -URB.TUNGASUCA -CARABAYLLO DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0395468,-11.8934058,1286;
"16914,17468,I-3,POLICLINICO NIÑO DE LA ESPINA SAC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA AV MARIANO CONDORCANQUI MZ U LT 7, URB SANTO DOMINGO 5º ETAPA DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.03519068,-11.8863646,1286";
16928,17482,I-1,ODONTOLIS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE CALLE RICARDO PALMA 130 INTERIOR B DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07736641,-11.86393681,1305;
"17203,17761,SD,SEDIMEDIC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA AV. LAS PALMERAS 3807 2DO. PISO, URB. LAS PALMERAS I ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0718836,-11.9908421,1297";
17297,17863,SD,OPTICA SOLVISION,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. EDUARDO DE HABICH 454 AV. EDUARDO DE HABICH 454 SAN MARTIN DE PORRES LIMA LIMA,-77.0552543,-12.0266855,1315;
17312,17878,SD,SERVICIO DE HEMODIALISIS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE CALLE EL ANIS N°3904 DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0582743,-11.9892459,1292;
17360,17926,I-3,CENTRO MEDICO MAPFRE SEDE INDEPENDENCIA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. INDUSTRIAL MZ. D LT. 12 AV. INDUSTRIAL MZ. D LT. 12 INDEPENDENCIA LIMA LIMA,-77.05902345,-11.9925312,1292;
17402,17970,I-2,CONSULTORIO MEDICO SANTA LUZMILA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. GUILLERMO DE LA FUENTE 273 URB STA LUZMILA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.063429,-11.941471,1290;
"17404,17972,SD,NEFROVIDAD LA FLORIDA S.A.C.,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA AV. UNIVERSITARIA CDRA. 36, MZ.C, LT.6 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.08350933,-11.99444516,1297";
17735,18308,I-2,CONSULTORIO MEDICO TUNGASUCA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. MOSOGLLACTA 132 URB.TUNGASUCA DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0383869,-11.8967637,1286;
17793,18366,I-3,POLICLINICO SAN PEDRO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS COOPERATIVA DE VIVIENDA LOS SUREÑOS MZ I LOTE 05 COOPERATIVA DE VIVIENDA LOS SUREÑOS MZ I LOTE 05 PUENTE PIEDRA LIMA LIMA,-77.06950016,-11.88714282,1305;
17908,18482,I-1,ODONTOLOGICO KERIGMA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. VICTOR A. BELAUNDE (OESTE) #850 2DO PISO DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05534614,-11.9351927,1290;
18240,18818,I-2,CONSULTORIO MÉDICO OBSTÉTRICO KELMEDIC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. MARAÑON 509 URBANIZACIÓN VILLA DEL NORTE DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06884911,-11.9717714,1297;
"18327,18905,I-2,CONSULTORIO ONCOLOGICO PREVENTIVO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA AV. MICAELA BASTIDAS N° 236, 2DO PISO - URB, SAN AGUSTIN DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.053541,-11.9299805,1290";
18452,19030,I-3,FESALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. ALFREDO MENDIOLA N° 7769 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0687766,-11.9644635,1297;
18470,19048,SD,DR SONRISA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CARLOS IZAGUIRRE 728 -2DO PISO DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.069835,-11.990575,1297;
19113,19696,I-2,CONSULTORIO MEDICO TAPIA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV LOS FICUS 358 DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05263174,-12.0055128,1292;
19558,20145,I-3,CENTRO MÉDICO ESPECIALIZADO MEDIPRO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. UNIVERSITARIA 5933 URB LAS VEGAS 5933 AV. UNIVERSITARIA 5933 URB LAS VEGAS COMAS LIMA LIMA,-77.0598267,-11.9535434,1290;
"19701,20290,I-3,CM CLINIMED,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""JIRÓN JR. VICENTE PANIZO N° 100  Y TENIENTE JOSE LOPEZ  N° 151, AÑO NUEVO, COMAS DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.04219795,-11.92687116,1290";
19750,20339,I-3,POLICLINICO EL BOSQUE SAC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CARLOS VALDERRAMA 380 URB. EL BOSQUE DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0319675,-12.01848238,1308;
"19986,20575,I-1,SOCIAL DENTIST,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA AV. PROLG. AMANCAES S/N, AA.HH. BALCON DEL RIMAC, MZ. Q, LT. 12. N?ERO S/N DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.03209675,-12.01218176,1308";
20356,20948,I-3,POLICLINICO LAB FRAY,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA TUPAC AMARU NÚMERO 3809 URBANIZACIÓN CARABAYLLO DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0460667,-11.9332042,1290;
20477,21069,I-3,CM LIMA NORTE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV CARLOS IZAGUIRRE 133 DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05798543,-11.98923585,1292;
20801,21397,I-2,DIAGNOSTICO Y TERAPIA CARDIOVASCULAR,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS MZ. A LOTE 6. URB. AUGUSTO BEDOYA DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0744298,-11.8648256,1305;
20982,21578,SD,JUAN PEDRO ASTOCONDOR PEREZ,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. TUPAC AMARU N°229 2do piso URB. CARABAYLLO COMAS LIMA LIMA,-77.0578048,-11.9704746,1290;
21116,21713,SD,SANTA MARIA SALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. SAMANEZ OCAMPO  311 URB. PANAMERICANA NORTE DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0673602,-11.9882166,1297;
21190,21787,SD,CENTRO DE DIALISIS LAS ORQUIDIAS SAC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. VICTOR ANDRES BELAUNDE MZ. D LOTE 25 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.09881838,-11.8482284,1305;
"21346,21943,I-1,AMERICANO DENTAL ESPECIALIDADES ODONTOLÓGICAS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,""AVENIDA AV. ANGELICA GAMARRA  MZ. J LT. 22 -23, DPT. UI3, PISO 2, URB. SANTA ROSA DE LIMA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.07689984,-12.00653676,1297";
21840,23361,I-1,FAMIDENTAL,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN Caraz N?ERO 897 URBANIZACI? Mercurio DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07223467,-11.99334454,1297;
21977,23502,I-2,CONSULTORIOS OFTALMOLOGICOS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA PERU NÚMERO 3428 PISO 1 DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08453367,-12.030919,1315;
22065,23593,I-3,INTEGRA SALUD OCUPACIONAL,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA GLOBO TERRAQUEO ESQUINA CON URANO N 104 7301 L 13 SOL  DE ORO FRENTE A SENATI DE LA PANAMERICANA NORTE LOS OLIVOS LIMA LIMA,-77.0582257,-12.007004,1297;
22898,24453,SD,SISTEMA METROPOLITANO DE LA SOLIDARIDAD / TRANSPORTE ASISTIDO DE PACIENTES,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA PROLONGACIÓN FLOR DE AMANCAES NÚMERO 1377 DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0296613,-12.01871415,1308;
23065,24624,I-2,MEDICAL NORTE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA FRANCISCO ALAYZA Y PAZ SOLDAN NÚMERO 128 URBANIZACIÓN CONDEVILLA SEÑOR DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07841314,-12.02895576,1315;
23225,24790,I-3,SAN FLORENCIO EN EL CIELO SAC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA CARLOS ALBERTO IZAGUIRRE NÚMERO 778 PISO 2 URBANIZACIÓN LAS PALMERAS PRIMERA ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.070368,-11.990769,1297;
23246,24811,I-2,CONSULTORIO  KIMBERLY CLARK-PUENTE PIEDRA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA SANTA JOSEFINA KILOMETRO 30 URBANIZACIÓN LAS VEGAS DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0719162,-11.8655442,1305;
23281,24851,I-3,CENTRO MEDICO MEDI SALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA gerardo unger NÚMERO 5151 PISO 2 MANZANA A LOTE 4 URBANIZACIÓN LOTIZACION INDUSTRIAL INFANTAS DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0607211,-11.9744362,1297;
23366,24939,I-1,FAMILY DENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA Alfredo Mendiola NÚMERO 3803 PISO 1 INTERIOR 104 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06483675,-11.98960537,1297;
23382,24955,SD,CENTRO DE TERAPIA FÍSICA INTEGRAL NETANIA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA cordialidad MANZANA xx2 LOTE 17 URBANIZACIÓN la floresta de pro DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08013017,-11.93721343,1297;
23541,25120,I-3,METRO HOLDING SALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA FRANCISCO PIZARRO 994 VILLACAMPA RIMAC LIMA LIMA,-77.0418112,-12.0309838,1308;
23542,25121,I-1,QUALYDENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN Ricardo Bentin 759 1 1 RIMAC LIMA LIMA,-77.034331,-12.027218,1308;
23552,25131,I-1,CONSULTORIO DENTAL DRA. RODRIGUEZ,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS COOPERATIVA DE VIVENDA MAGDALENA MANZANA B LOTE 22 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06783987,-11.99135579,1297;
23557,25136,I-1,CLINICA DENTAL DEL NORTE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA UNIVERSITARIA NÚMERO 6443 PISO 2 MANZANA C-3 LOTE 08 URBANIZACIÓN SANTA LUZMILA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.060825,-11.947103,1290;
23588,25170,I-3,VASA MEDICAL SERVICE SAC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA HONORIO DELGADO NÚMERO 206 PISO 1 DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05335057,-12.02056102,1315;
23617,25203,I-1,CONSULTORIO ODONTOLOGICO HEALTHY SMILES,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN SANTANDER NÚMERO 129 MANZANA G LOTE 2 URBANIZACIÓN ASOCIACION REFORMA AGRARIA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07330621,-11.94344314,1297;
23623,25209,I-1,ABDENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE 1 PISO 2 MANZANA A LOTE 15 URBANIZACIÓN RESIDENCIAL SAN LORENZO DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07020211,-11.873572,1305;
23638,25226,I-3,CENTRO DE SALUD MENTAL COMUNITARIO RENATO CASTRO DE LA MATA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA JACARANDÁ S/N 1 AAHH ENSENADA AL COSTADO COMISARÍA ENSENADA PUENTE PIEDRA LIMA LIMA,-77.0941826,-11.9360785,1305;
23711,25305,I-3,ECOSSALUD DEL NORTE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA UNIVERSITARIA 390 SANTA ISABEL FRENTE AL SEGURO ESSALUD DE CARABAYLLO CARABAYLLO LIMA LIMA,-77.0378745,-11.8978559,1286;
23721,25315,I-1,CONSULTORIO DENTAL SANDAV,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA LOS ALISOS NÚMERO 555 B URBANIZACIÓN MICAELA BASTIDA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06743754,-11.98446067,1297;
23722,25316,I-1,DENTI ALFA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ALFA MANZANA E LOTE 37 URBANIZACIÓN EL TREBOL III ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06956721,-12.00633659,1297;
23723,25317,I-3,REPESO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,URBANIZACIÓN LUIS BEDOYA PISO 2 MANZANA A LOTE 1 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07352811,-11.86657642,1305;
23724,25318,I-1,CONSULTORIO ODONTO-ESTETIC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA huandoy PISO 2 MANZANA 71 LOTE 12 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0761367,-11.9600435,1297;
23725,25319,I-1,DENTAL ARDENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA Daniel Alcidez Carrion NÚMERO 7 PISO 3 DEPARTAMENTO 301 INTERIOR 3 MANZANA p3 LOTE 7 URBANIZACIÓN daniel alcides carrion DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.053568,-12.0502081,1297;
23835,25431,SD,FAMYLAB,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA LAS  PALMERAS 4324 1 CARLOS  CUETO  FERNANDINI CRUCE  AV  LOS  ALISOS  CON  AV.LAS  PALMERAS LOS OLIVOS LIMA LIMA,-77.0718924,-11.98277,1297;
23836,25432,SD,TESTLAB,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA TUPAC AMARU NÚMERO 7987 INTERIOR 101 DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0398585,-11.91354924,1290;
23837,25433,SD,Y&J MEDICAL GROUP EIRL,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,URBANIZACIÓN LA GRAMA PISO 2 MANZANA Z LOTE 19 URBANIZACIÓN LA GRAMA DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08357,-11.855234,1305;
